종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
30720,동원수산,"8,380",20,0.24,"8,380","8,370","3,100","25,946,810","8,400","8,400","8,350","5,000",원(KRW),"4,059,609","34,019,523,420",
14820,동원시스템즈,"56,600",-200,0.35,"56,800","56,600","8,538","484,081,300","56,100","57,100","56,100","5,000",원(KRW),"24,079,554","1,362,902,756,400",
163560,동일고무벨트,"10,000",30,0,"10,050","10,000","37,110","371,692,190","10,100","10,150","9,990",500,원(KRW),"12,640,000","126,400,000,000",
1530,동일방직,"57,700",500,0.87,"57,700","57,600",645,"37,095,500","57,300","57,900","57,200","5,000",원(KRW),"2,335,786","134,774,852,200",
4890,동일산업,"76,300",700,0.93,"76,300","76,000","4,158","315,711,800","76,500","77,000","75,400","5,000",원(KRW),"2,425,215","185,043,904,500",
2690,동일제강,"3,535",-5,0.14,"3,540","3,535","17,219","60,930,000","3,525","3,550","3,520",500,원(KRW),"15,000,000","53,025,000,000",
20,동화약품,"9,290",170,1.86,"9,300","9,290","96,510","890,504,540","9,090","9,300","9,090","1,000",원(KRW),"27,931,470","259,483,356,300",
150,두산,"98,800","1,600",1.65,"98,900","98,800","47,405","4,667,689,300","96,800","99,200","96,800","5,000",원(KRW),"20,207,688","1,996,519,574,400",
11160,두산건설,"3,390",-65,1.88,"3,405","3,390","23,868","81,028,955","3,455","3,455","3,375",500,원(KRW),"61,114,965","207,179,731,350",
241560,두산밥캣,"38,300",-500,1.29,"38,300","38,250","261,294","9,985,157,250","38,500","38,750","38,050",500,원(KRW),"100,249,166","3,839,543,057,800",
82740,두산엔진,"4,080",270,7.09,"4,080","4,070","1,332,561","5,353,613,140","3,815","4,100","3,815","1,000",원(KRW),"69,500,000","283,560,000,000",
42670,두산인프라코어,"9,560",30,0.31,"9,570","9,560","1,697,386","16,379,202,960","9,530","9,800","9,530","5,000",원(KRW),"207,455,314","1,983,272,801,840",
34020,두산중공업,"23,450",100,0.43,"23,500","23,450","329,431","7,748,399,300","23,500","23,700","23,300","5,000",원(KRW),"106,457,586","2,496,430,391,700",
16740,두올,"4,445",-5,0.11,"4,445","4,440","34,808","154,470,490","4,435","4,480","4,425","2,500",원(KRW),"17,755,500","78,923,197,500",
24090,디씨엠,"13,000",100,0.78,"13,000","12,950","9,558","123,393,050","12,900","13,050","12,800",500,원(KRW),"11,700,000","152,100,000,000",
3160,디아이,"6,440",30,0,"6,450","6,440","2,496,528","16,131,495,630","6,430","6,610","6,210",500,원(KRW),"31,496,785","202,839,295,400",
92200,디아이씨,"10,100",50,0.5,"10,100","10,050","24,917","248,747,330","10,000","10,100","9,940",500,원(KRW),"21,759,031","219,766,213,100",
13570,디와이,"6,850",-30,0.44,"6,860","6,850","32,828","224,935,430","6,890","6,940","6,810",500,원(KRW),"26,319,633","180,289,486,050",
210540,디와이파워,"12,450",50,0.4,"12,450","12,400","82,618","1,017,635,450","12,300","12,450","12,200",500,원(KRW),"11,041,708","137,469,264,600",
26890,디피씨,"4,275",65,1.54,"4,275","4,270","194,312","821,922,420","4,210","4,275","4,155",500,원(KRW),"41,678,175","178,174,198,125",
115390,락앤락,"14,200",-50,0.35,"14,250","14,200","61,759","874,481,450","14,100","14,350","14,100",500,원(KRW),"55,000,000","781,000,000,000",
32350,롯데관광개발,"7,600",70,0.93,"7,600","7,570","9,201","69,055,120","7,590","7,600","7,350",500,원(KRW),"45,395,023","345,002,174,800",
400,롯데손해보험,"2,700",25,0.93,"2,700","2,695","383,148","1,039,879,265","2,675","2,740","2,675","1,000",원(KRW),"134,280,000","362,556,000,000",
23530,롯데쇼핑,"258,000",500,0.19,"258,500","258,000","115,563","29,958,274,000","257,000","262,500","255,500","5,000",원(KRW),"31,490,892","8,124,650,136,000",
4000,롯데정밀화학,"39,000",750,1.96,"39,000","38,950","57,780","2,256,547,350","38,400","39,400","38,400","5,000",원(KRW),"25,800,000","1,006,200,000,000",
4990,롯데제과,"209,500","1,500",0.72,"209,500","209,000","19,049","3,978,539,000","208,000","211,500","207,500",500,원(KRW),"14,214,000","2,977,833,000,000",
5300,롯데칠성,"1,690,000","7,000",0.42,"1,690,000","1,687,000","3,305","5,568,530,000","1,709,000","1,709,000","1,668,000","5,000",원(KRW),"1,237,203","2,090,873,070,000",
11170,롯데케미칼,"352,500","-5,000",1.4,"353,000","352,500","126,596","44,857,761,000","357,500","361,000","351,500","5,000",원(KRW),"34,275,419","12,082,085,197,500",
2270,롯데푸드,"650,000","10,000",1.56,"650,000","646,000","3,005","1,932,970,000","640,000","650,000","637,000","5,000",원(KRW),"1,369,436","890,133,400,000",
71840,롯데하이마트,"54,900",400,0.73,"54,900","54,800","38,451","2,105,076,200","54,500","55,300","54,000","5,000",원(KRW),"23,607,712","1,296,063,388,800",
27740,마니커,864,-1,0.12,866,864,"1,101,325","954,231,796",865,882,856,500,원(KRW),"116,725,477","100,850,812,128",
204320,만도,"224,000","-4,500",1.97,"224,500","224,000","119,973","26,931,397,500","227,000","229,000","222,500","5,000",원(KRW),"9,391,424","2,103,678,976,000",
1080,만호제강,"19,350",-50,0.26,"19,400","19,350","2,959","57,464,900","19,400","19,500","19,250","1,000",원(KRW),"4,150,000","80,302,500,000",
88980,맥쿼리인프라,"8,640",-60,0.69,"8,640","8,630","595,078","5,139,266,860","8,700","8,700","8,590",0,원(KRW),"331,459,341","2,863,808,706,240",
94800,맵스리얼티1,"4,000",30,0,"4,000","3,990","20,950","83,635,090","4,000","4,000","3,980",0,원(KRW),"92,834,331","371,337,324,000",
138040,메리츠금융지주,"13,450",650,5.08,"13,450","13,400","165,069","2,186,732,500","12,800","13,500","12,750",500,원(KRW),"142,885,818","1,921,814,252,100",
8560,메리츠종금증권,"4,275",130,3.14,"4,275","4,270","2,890,324","12,231,593,560","4,145","4,275","4,145","1,000",원(KRW),"496,638,534","2,123,129,732,850",
60,메리츠화재,"18,000",400,2.27,"18,000","17,900","236,668","4,240,964,150","17,750","18,100","17,600",500,원(KRW),"110,338,000","1,986,084,000,000",
17180,명문제약,"5,050",20,0.4,"5,050","5,040","176,434","885,969,290","4,980","5,070","4,980",500,원(KRW),"24,040,000","121,402,000,000",
12690,모나리자,"6,060",520,9.39,"6,070","6,060","1,911,966","11,509,756,960","5,550","6,340","5,550",500,원(KRW),"36,571,255","221,621,805,300",
5360,모나미,"4,170",50,1.21,"4,170","4,160","102,076","422,456,190","4,100","4,190","4,100","1,000",원(KRW),"18,897,307","78,801,770,190",
204210,모두투어리츠,"4,600",45,0.99,"4,605","4,600","16,086","73,299,365","4,595","4,610","4,530","5,000",원(KRW),"7,826,815","36,003,349,000",
9680,모토닉,"9,310",130,1.42,"9,320","9,310","13,073","122,125,570","9,140","9,410","9,140",500,원(KRW),"33,000,000","307,230,000,000",
9580,무림P&P,"4,095",-15,0.36,"4,095","4,090","54,568","222,905,910","4,105","4,130","4,070","2,500",원(KRW),"62,368,324","255,398,286,780",
9200,무림페이퍼,"2,750",20,0.73,"2,750","2,745","30,741","84,482,720","2,730","2,760","2,715","2,500",원(KRW),"41,609,310","114,425,602,500",
33920,무학,"23,150",100,0.43,"23,150","23,050","26,608","612,280,200","22,950","23,300","22,900",200,원(KRW),"28,500,000","659,775,000,000",
8420,문배철강,"3,145",-10,0.32,"3,150","3,145","61,529","193,103,830","3,155","3,180","3,115",500,원(KRW),"20,503,505","64,483,523,225",
25560,미래산업,288,30,0,288,287,"7,401,474","2,137,454,235",288,292,286,100,원(KRW),"630,818,400","181,675,699,200",
7120,미래아이앤지,"1,125",5,0.45,"1,130","1,125","283,450","318,840,665","1,120","1,155","1,100",500,원(KRW),"63,587,319","71,535,733,875",
85620,미래에셋생명,"5,520",-70,1.25,"5,530","5,520","269,977","1,494,772,410","5,590","5,650","5,500","5,000",원(KRW),"145,180,000","801,393,600,000",
2840,미원상사,"228,000","1,000",0.44,"231,000","229,000",1,"228,000","228,000","228,000","228,000","5,000",원(KRW),"873,000","199,044,000,000",
107590,미원에스씨,"668,000",30,0,0,0,0,0,0,0,0,"5,000",원(KRW),"704,641","470,700,188,000",
134380,미원화학,"66,300",-500,0.75,"66,300","65,800","2,081","134,980,500","66,800","67,100","62,200","1,000",원(KRW),"2,180,000","144,534,000,000",
3650,미창석유,"86,400",100,0.12,"86,500","86,400","1,899","163,261,200","86,500","86,700","85,700","5,000",원(KRW),"1,739,672","150,307,660,800",
155900,바다로19호,"2,800",-15,0.53,"2,805","2,790","1,009","2,825,020","2,760","2,825","2,760","5,000",원(KRW),"15,200,004","42,560,011,200",
3610,방림,"22,400",400,1.82,"22,450","22,400","5,831","130,132,000","22,100","22,450","22,100","5,000",원(KRW),"4,231,409","94,783,561,600",
1340,백광산업,"2,765",-25,0.9,"2,765","2,760","141,650","390,631,320","2,800","2,800","2,730",500,원(KRW),"44,918,407","124,199,395,355",
14580,백광소재,"2,770",25,0.91,"2,770","2,750","28,652","78,421,455","2,745","2,770","2,720",500,원(KRW),"27,583,100","76,405,187,000",
35150,백산,"8,760",100,1.15,"8,770","8,760","48,155","422,551,910","8,740","8,860","8,660",500,원(KRW),"24,200,000","211,992,000,000",
2410,범양건영,"11,550",150,1.32,"11,550","11,400","8,463","97,302,050","11,400","11,850","11,350","5,000",원(KRW),"4,752,927","54,896,306,850",
96300,베트남개발1,513,30,0,514,513,"276,207","141,725,318",513,518,512,0,원(KRW),"124,245,360","63,737,869,680",
7210,벽산,"3,850",-5,0.13,"3,855","3,850","309,862","1,194,017,740","3,855","3,890","3,835",500,원(KRW),"68,560,000","263,956,000,000",
2760,보락,"6,590",30,0,0,0,0,0,0,0,0,"1,000",원(KRW),"11,980,000","78,948,200,000",
3850,보령제약,"49,100",150,0.31,"49,250","49,100","25,857","1,268,886,500","49,050","49,350","48,900","2,500",원(KRW),"8,840,000","434,044,000,000",
4740,보루네오,969,30,0,0,0,0,0,0,0,0,100,원(KRW),"71,925,448","69,695,759,112",
890,보해양조,"1,250",20,1.63,"1,250","1,245","815,116","1,012,942,660","1,225","1,250","1,220",500,원(KRW),"96,570,546","120,713,182,500",
3000,부광약품,"21,150",150,0.71,"21,150","21,100","49,910","1,050,384,700","20,900","21,200","20,900",500,원(KRW),"44,564,484","942,538,836,600",
1270,부국증권,"18,900",30,0,"18,900","18,850","16,327","309,612,050","18,950","19,100","18,850","5,000",원(KRW),"10,369,886","195,990,845,400",
26940,부국철강,"3,050",-35,1.13,"3,075","3,050","45,181","138,143,535","3,110","3,110","3,020",500,원(KRW),"20,000,000","61,000,000,000",
15350,부산가스,"34,850",50,0.14,"34,850","34,750",321,"11,171,200","34,800","34,850","34,750","5,000",원(KRW),"11,000,000","383,350,000,000",
11390,부산산업,"48,250",250,0.52,"48,250","48,200","6,895","331,597,100","48,000","48,700","47,600","5,000",원(KRW),"1,056,000","50,952,000,000",
5030,부산주공,"1,675",-5,0.3,"1,675","1,670","72,673","122,166,050","1,690","1,700","1,665",500,원(KRW),"22,600,000","37,855,000,000",
100220,비상교육,"14,400",200,1.41,"14,400","14,300","20,380","289,982,900","14,350","14,400","14,050",500,원(KRW),"12,996,741","187,153,070,400",
5180,빙그레,"69,000",30,0,"69,000","68,900","43,965","3,038,516,900","68,500","69,500","68,500","5,000",원(KRW),"9,851,241","679,735,629,000",
3960,사조대림,"17,750",250,1.43,"17,850","17,750","5,171","91,540,800","17,500","18,000","17,400","5,000",원(KRW),"5,960,575","105,800,206,250",
8040,사조동아원,"1,630",30,0,"1,635","1,630","88,701","144,278,015","1,645","1,645","1,620",500,원(KRW),"65,180,349","106,243,968,870",
7160,사조산업,"69,900","1,000",1.45,"69,900","69,800","10,254","713,910,300","69,000","70,100","69,000","5,000",원(KRW),"5,000,000","349,500,000,000",
14710,사조씨푸드,"6,630",30,0,"6,630","6,620","36,904","244,059,870","6,680","6,680","6,580","1,000",원(KRW),"17,218,543","114,158,940,090",
6090,사조오양,"12,850",150,1.18,"12,850","12,800","29,735","379,525,600","12,700","12,900","12,650","5,000",원(KRW),"9,422,739","121,082,196,150",
79660,사조해표,"11,700",30,0,"11,700","11,650","13,992","162,465,850","11,600","11,750","11,500","5,000",원(KRW),"7,160,000","83,772,000,000",
5090,삼광글라스,"59,100",100,0.17,"59,100","59,000","5,768","339,335,000","58,200","59,100","58,200","5,000",원(KRW),"4,854,418","286,896,103,800",
1470,삼부토건,"15,250","1,400",10.11,"15,250","15,200","2,963,361","43,892,828,450","13,900","15,500","13,700","5,000",원(KRW),"9,776,176","149,086,684,000",
6400,삼성SDI,"139,000","1,500",1.09,"139,500","139,000","151,037","21,007,345,000","137,000","140,000","137,000","5,000",원(KRW),"68,764,530","9,558,269,670,000",
6660,삼성공조,"11,800",100,0.85,"11,800","11,700","8,673","102,568,950","11,700","11,900","11,700",500,원(KRW),"8,126,314","95,890,505,200",
28260,삼성물산,"124,000","1,500",1.22,"124,500","124,000","355,536","44,054,844,000","124,000","125,000","122,500",100,원(KRW),"189,690,043","23,521,565,332,000",
207940,삼성바이오로직스,"180,000","1,000",0.56,"180,000","179,500","140,754","25,194,962,500","180,000","180,500","177,000","2,500",원(KRW),"66,165,000","11,909,700,000,000",
32830,삼성생명,"112,500","2,000",1.81,"112,500","112,000","201,457","22,574,644,500","110,500","113,000","110,500",500,원(KRW),"200,000,000","22,500,000,000,000",
18260,삼성에스디에스,"142,000","2,500",1.79,"142,000","141,500","78,145","11,030,783,500","139,500","142,000","139,500",500,원(KRW),"77,377,800","10,987,647,600,000",
28050,삼성엔지니어링,"11,800",-400,3.28,"11,850","11,800","3,759,407","44,618,500,800","12,050","12,150","11,650","5,000",원(KRW),"196,000,000","2,312,800,000,000",
9150,삼성전기,"75,000","2,000",2.74,"75,000","74,900","610,789","45,556,479,000","73,300","75,000","73,200","5,000",원(KRW),"74,693,696","5,602,027,200,000",
5930,삼성전자,"2,276,000","31,000",1.38,"2,276,000","2,275,000","273,802","622,302,286,590","2,285,000","2,285,000","2,243,000","5,000",원(KRW),"139,659,337","317,864,651,012,000",
1360,삼성제약,"3,700",115,3.21,"3,700","3,685","75,542","274,732,295","3,600","3,700","3,585",500,원(KRW),"39,713,570","146,940,209,000",
10140,삼성중공업,"10,950",100,0.92,"11,000","10,950","1,761,996","19,348,116,150","10,950","11,100","10,900","5,000",원(KRW),"390,000,000","4,270,500,000,000",
16360,삼성증권,"35,800",350,0.99,"35,800","35,750","319,237","11,406,686,600","35,450","35,900","35,450","5,000",원(KRW),"89,300,000","3,196,940,000,000",
68290,삼성출판사,"10,450",250,2.45,"10,450","10,350","17,994","185,355,400","10,300","10,450","10,150",500,원(KRW),"10,000,000","104,500,000,000",
29780,삼성카드,"40,700",300,0.74,"40,750","40,700","95,080","3,863,169,600","40,050","40,900","40,000","5,000",원(KRW),"115,858,891","4,715,456,863,700",
810,삼성화재,"269,000",30,0,"269,000","268,500","177,036","47,461,368,386","267,500","270,000","267,000",500,원(KRW),"47,374,837","12,743,831,153,000",
6110,삼아알미늄,"4,225",60,1.44,"4,225","4,200","11,307","47,512,485","4,120","4,255","4,120",500,원(KRW),"11,000,000","46,475,000,000",
145990,삼양사,"95,100",-300,0.31,"95,400","95,100","11,434","1,086,600,300","95,000","95,700","94,600","5,000",원(KRW),"10,289,803","978,560,265,300",
3230,삼양식품,"59,600","3,000",5.3,"59,700","59,600","144,114","8,438,868,700","56,400","59,800","56,400","5,000",원(KRW),"7,533,015","448,967,694,000",
2170,삼양통상,"55,400",400,0.73,"55,400","55,300","4,954","274,079,100","55,000","55,500","55,000","5,000",원(KRW),"3,000,000","166,200,000,000",
70,삼양홀딩스,"126,000",30,0,"126,000","125,500","7,594","952,969,000","125,000","127,000","124,500","5,000",원(KRW),"8,564,271","1,079,098,146,000",
2810,삼영무역,"18,250",-250,1.35,"18,300","18,250","38,759","706,145,950","18,500","18,500","18,050",500,원(KRW),"16,466,623","300,515,869,750",
5680,삼영전자,"13,000",50,0.39,"13,000","12,950","11,257","145,602,500","12,950","13,000","12,850",500,원(KRW),"20,000,000","260,000,000,000",
3720,삼영화학,"1,710",5,0.29,"1,710","1,700","34,940","59,653,130","1,710","1,730","1,700",500,원(KRW),"34,000,000","58,140,000,000",
23000,삼원강재,"3,615",-15,0.41,"3,615","3,610","16,441","59,303,275","3,630","3,640","3,600",500,원(KRW),"40,000,000","144,600,000,000",
4380,삼익THK,"14,750",250,1.72,"14,800","14,750","68,517","1,005,827,700","14,700","14,800","14,500",500,원(KRW),"21,000,000","309,750,000,000",
2450,삼익악기,"2,190",10,0.46,"2,195","2,190","161,637","355,579,795","2,180","2,215","2,180",500,원(KRW),"90,530,915","198,262,703,850",
520,삼일제약,"8,340",-30,0.36,"8,340","8,330","7,391","61,513,270","8,430","8,430","8,280","1,000",원(KRW),"5,500,000","45,870,000,000",
9770,삼정펄프,"48,100",-950,1.94,"48,100","47,500","2,044","97,702,450","49,000","49,000","47,500","5,000",원(KRW),"2,499,971","120,248,605,100",
5500,삼진제약,"34,250",100,0.29,"34,300","34,250","26,810","921,191,500","34,150","34,550","33,950","1,000",원(KRW),"13,900,000","476,075,000,000",
4690,삼천리,"108,500","4,000",3.83,"108,500","107,500","7,282","781,604,000","106,000","108,500","104,500","5,000",원(KRW),"4,055,025","439,970,212,500",
1880,삼호,"16,700",-150,0.89,"16,750","16,700","4,660","77,786,200","16,900","16,900","16,550","5,000",원(KRW),"15,179,766","253,502,092,200",
10960,삼호개발,"4,800",80,1.69,"4,805","4,800","466,503","2,223,896,030","4,730","4,905","4,650",500,원(KRW),"25,000,000","120,000,000,000",
4450,삼화왕관,"45,350",-200,0.44,"45,350","45,150",357,"16,154,950","45,850","45,850","45,050","5,000",원(KRW),"2,154,379","97,701,087,650",
9470,삼화전기,"6,020",-20,0.33,"6,030","6,020","21,621","129,078,200","6,080","6,080","5,860","1,000",원(KRW),"6,613,820","39,815,196,400",
11230,삼화전자,"2,465",65,2.71,"2,465","2,460","275,099","674,083,125","2,385","2,490","2,385","1,000",원(KRW),"14,273,820","35,184,966,300",
1820,삼화콘덴서,"13,550",200,1.5,"13,550","13,500","193,035","2,604,891,950","13,450","13,650","13,200","1,000",원(KRW),"10,395,000","140,852,250,000",
390,삼화페인트,"8,610",-10,0.12,"8,620","8,610","13,848","119,372,580","8,640","8,670","8,570",500,원(KRW),"25,388,674","218,596,483,140",
41650,상신브레이크,"6,740",30,0.45,"6,740","6,710","7,601","51,164,910","6,710","6,810","6,710",500,원(KRW),"21,471,450","144,717,573,000",
75180,새론오토모티브,"7,560",-20,0.26,"7,560","7,540","5,939","44,823,150","7,570","7,580","7,510",500,원(KRW),"19,200,000","145,152,000,000",
7540,샘표,"37,800",-500,1.31,"37,900","37,800","30,925","1,174,564,500","38,650","38,650","37,650","1,000",원(KRW),"2,875,800","108,705,240,000",
248170,샘표식품,"40,100","-1,200",2.91,"40,100","40,050","117,565","4,778,226,600","41,700","42,500","39,850",500,원(KRW),"4,568,286","183,188,268,600",
7860,서연,"10,250",150,1.49,"10,300","10,250","50,582","515,734,900","10,100","10,250","10,100",500,원(KRW),"23,479,844","240,668,401,000",
200880,서연이화,"13,600",50,0.37,"13,650","13,600","63,535","861,071,900","13,650","13,650","13,500",500,원(KRW),"27,028,437","367,586,743,200",
17390,서울가스,"80,400",300,0.37,"80,400","79,900",75,"6,008,200","80,100","80,400","80,000","5,000",원(KRW),"5,000,000","402,000,000,000",
4410,서울식품,"4,170",25,0.6,"4,170","4,165","44,597","184,933,860","4,200","4,200","4,125","2,500",원(KRW),"13,496,400","56,279,988,000",
21050,서원,"1,490",30,2.05,"1,490","1,485","234,093","345,422,330","1,455","1,490","1,445",500,원(KRW),"47,474,590","70,737,139,100",
8490,서흥,"36,550",-250,0.68,"36,600","36,550","13,559","496,921,750","36,450","37,150","36,450",500,원(KRW),"11,569,113","422,851,080,150",
7610,선도전기,"4,180",120,2.96,"4,180","4,175","711,999","2,939,056,345","4,050","4,180","3,995",500,원(KRW),"18,000,000","75,240,000,000",
136490,선진,"21,100",250,1.2,"21,100","21,050","21,452","454,789,100","21,300","21,550","21,000",500,원(KRW),"16,279,604","343,499,644,400",
2820,선창산업,"10,500",30,0,"10,550","10,500","18,371","193,402,700","10,600","10,650","10,400","1,000",원(KRW),"12,607,989","132,383,884,500",
14910,성문전자,"2,510",100,4.15,"2,515","2,510","156,206","388,251,180","2,415","2,555","2,415",500,원(KRW),"16,554,309","41,551,315,590",
3080,성보화학,"6,230",20,0.32,"6,230","6,220","30,465","189,920,190","6,280","6,280","6,200",500,원(KRW),"20,020,000","124,724,600,000",
4980,성신양회,"7,090",100,1.43,"7,090","7,080","81,326","573,283,920","7,040","7,090","7,000","5,000",원(KRW),"24,008,482","170,220,137,380",
11300,성안,733,6,0.83,733,731,"66,655","48,425,888",732,733,724,500,원(KRW),"56,857,860","41,676,811,380",
5980,성지건설,"1,070",40,3.88,"1,070","1,065","4,999,146","5,384,507,230","1,040","1,110","1,030",500,원(KRW),"97,481,640","104,305,354,800",
180,성창기업지주,"2,955",15,0.51,"2,960","2,955","86,036","253,842,045","2,960","2,975","2,940",500,원(KRW),"69,751,600","206,115,978,000",
2420,세기상사,"69,300","1,100",1.61,"69,300","69,000","1,578","107,846,900","68,200","69,500","67,200","5,000",원(KRW),"407,592","28,246,125,600",
4360,세방,"15,650",100,0.64,"15,650","15,500","17,969","279,490,050","15,600","15,650","15,450",500,원(KRW),"19,308,690","302,180,998,500",
4490,세방전지,"37,200",100,0.27,"37,200","36,950","17,437","646,580,550","36,850","37,300","36,800",500,원(KRW),"14,000,000","520,800,000,000",
1430,세아베스틸,"28,050",-500,1.75,"28,150","28,050","82,476","2,317,956,400","28,150","28,700","27,800","5,000",원(KRW),"35,862,119","1,005,932,437,950",
3030,세아제강,"103,000","4,200",4.25,"103,000","102,500","28,800","2,899,234,400","97,300","103,000","97,300","5,000",원(KRW),"6,000,000","618,000,000,000",
19440,세아특수강,"20,700",-50,0.24,"20,750","20,700","3,430","70,746,500","20,700","20,750","20,500","5,000",원(KRW),"8,570,000","177,399,000,000",
58650,세아홀딩스,"139,500",500,0.36,"139,500","138,500",432,"60,044,000","137,000","139,500","136,500","5,000",원(KRW),"4,000,000","558,000,000,000",
91090,세원셀론텍,"2,565",5,0.2,"2,570","2,565","45,447","116,265,885","2,540","2,580","2,540",500,원(KRW),"60,593,178","155,421,501,570",
21820,세원정공,"19,000",-50,0.26,"19,150","19,000","1,595","30,363,500","18,700","19,200","18,700",500,원(KRW),"10,000,000","190,000,000,000",
67830,세이브존I&C,"5,200",60,1.17,"5,200","5,190","36,351","189,231,050","5,160","5,260","5,140","1,000",원(KRW),"41,040,895","213,412,654,000",
33530,세종공업,"9,260",20,0.22,"9,270","9,260","33,331","307,025,300","9,310","9,310","9,190",500,원(KRW),"20,054,430","185,704,021,800",
75580,세진중공업,"3,700",-65,1.73,"3,730","3,700","163,615","611,817,745","3,790","3,795","3,680",500,원(KRW),"38,372,720","141,979,064,000",
27970,세하,"2,300",15,0.66,"2,300","2,265","24,294","55,258,165","2,330","2,330","2,220","1,000",원(KRW),"23,499,013","54,047,729,900",
145210,세화아이엠씨,"5,960",60,1.02,"5,960","5,930","10,772","63,875,730","5,890","6,000","5,890",500,원(KRW),"11,882,640","70,820,534,400",
4430,송원산업,"19,450",150,0.78,"19,500","19,450","223,308","4,367,414,050","19,450","19,800","19,250",500,원(KRW),"24,000,000","466,800,000,000",
17550,수산중공업,"1,735",-15,0.86,"1,740","1,735","84,203","146,253,980","1,750","1,750","1,730",500,원(KRW),"53,985,163","93,664,257,805",
2200,수출포장,"17,200",100,0.58,"17,200","17,100","6,395","109,162,400","17,250","17,250","17,000","5,000",원(KRW),"4,000,000","68,800,000,000",
53210,스카이라이프,"16,300",50,0.31,"16,350","16,300","53,972","880,943,950","16,250","16,400","16,250","2,500",원(KRW),"47,821,966","779,498,045,800",
16590,신대양제지,"29,000",-50,0.17,"29,050","29,000","7,140","207,105,450","28,450","29,300","28,450","5,000",원(KRW),"3,869,237","112,207,873,000",
29530,신도리코,"52,900",300,0.57,"52,900","52,700","9,679","506,725,500","52,000","52,900","51,800","5,000",원(KRW),"10,080,029","533,233,534,100",
4970,신라교역,"14,600",150,1.04,"14,600","14,500","11,208","162,499,800","14,450","14,600","14,400",500,원(KRW),"16,000,000","233,600,000,000",
11930,신성이엔지,"1,800",30,0,"1,805","1,800","339,477","612,176,215","1,805","1,815","1,790",500,원(KRW),"172,993,713","311,388,683,400",
5390,신성통상,"1,135",-35,2.99,"1,140","1,135","700,019","799,524,310","1,160","1,165","1,135",500,원(KRW),"143,708,390","163,109,022,650",
4170,신세계,"209,500","4,500",2.2,"209,500","209,000","64,456","13,477,518,000","202,500","210,000","202,500","5,000",원(KRW),"9,845,181","2,062,565,419,500",
35510,신세계 I&C,"76,800","1,900",2.54,"76,800","76,100","3,237","245,528,900","74,000","77,000","74,000","5,000",원(KRW),"1,720,000","132,096,000,000",
34300,신세계건설,"36,000",-400,1.1,"36,050","36,000","15,914","574,440,450","36,500","36,500","35,900","5,000",원(KRW),"4,000,000","144,000,000,000",
31430,신세계인터내셔날,"75,500","2,800",3.85,"75,500","75,200","23,537","1,763,870,700","72,700","75,700","72,300","5,000",원(KRW),"7,140,000","539,070,000,000",
31440,신세계푸드,"154,000",-500,0.32,"154,000","153,500","10,540","1,625,580,000","154,000","156,000","153,000","5,000",원(KRW),"3,872,480","596,361,920,000",
6880,신송홀딩스,"6,180",30,0,"6,180","6,150","9,484","58,728,680","6,230","6,280","6,140",500,원(KRW),"11,828,858","73,102,342,440",
5800,신영와코루,"156,500",30,0,"157,000","156,500",562,"88,833,000","156,500","161,500","156,500","5,000",원(KRW),"900,000","140,850,000,000",
1720,신영증권,"50,300",200,0.4,"50,400","50,300","6,743","339,426,400","50,100","50,500","50,100","5,000",원(KRW),"9,386,237","472,127,721,100",
9270,신원,"1,945",60,3.18,"1,945","1,940","1,756,585","3,389,822,990","1,895","1,950","1,870",500,원(KRW),"63,303,370","123,125,054,650",
2700,신일산업,"2,055",-20,0.96,"2,060","2,055","650,017","1,340,600,555","2,085","2,095","2,050",500,원(KRW),"71,047,521","146,002,655,655",
19170,신풍제약,"6,290",70,1.13,"6,290","6,280","193,041","1,215,379,940","6,220","6,370","6,180",500,원(KRW),"52,984,990","333,275,587,100",
2870,신풍제지,"14,700",30,0,0,0,0,0,0,0,0,"5,000",원(KRW),"3,495,870","51,389,289,000",
5450,신한,"9,500",530,5.91,"9,500","9,460","112,403","1,041,220,420","9,060","9,500","8,940","5,000",원(KRW),"7,022,839","66,716,970,500",
55550,신한지주,"48,450",300,0.62,"48,450","48,400","623,783","30,144,872,750","48,600","48,700","48,000","5,000",원(KRW),"474,199,587","22,974,969,990,150",
1770,신화실업,"26,100",100,0.38,"26,100","26,000","2,190","56,936,700","26,000","26,350","25,850","5,000",원(KRW),"1,214,878","31,708,315,800",
4080,신흥,"10,900",-250,2.24,"11,100","10,900","2,460","26,907,850","11,150","11,150","10,900",500,원(KRW),"9,600,000","104,640,000,000",
102280,쌍방울,"1,490",5,0.34,"1,495","1,490","462,551","692,463,645","1,475","1,510","1,475",500,원(KRW),"129,124,213","192,395,077,370",
47400,쌍용머티리얼,"2,940",15,0.51,"2,945","2,940","131,635","387,595,210","2,945","2,970","2,925",500,원(KRW),"42,000,000","123,480,000,000",
3410,쌍용양회,"13,900",500,3.73,"13,900","13,850","206,116","2,852,587,500","13,350","14,000","13,350","5,000",원(KRW),"87,478,869","1,215,956,279,100",
3620,쌍용차,"7,540",-90,1.18,"7,540","7,530","262,546","1,982,894,390","7,540","7,700","7,530","5,000",원(KRW),"137,949,396","1,040,138,445,840",
